epoca,mse
1870,0.003870
1871,0.003866
1872,0.003861
1873,0.003856
1874,0.003852
1875,0.003847
1876,0.003843
1877,0.003838
1878,0.003834
1879,0.003829
1880,0.003824
1881,0.003820
1882,0.003815
1883,0.003811
1884,0.003807
1885,0.003802
1886,0.003798
1887,0.003793
1888,0.003789
1889,0.003784
1890,0.003780
1891,0.003775
1892,0.003771
1893,0.003766
1894,0.003762
1895,0.003758
1896,0.003753
1897,0.003749
1898,0.003744
1899,0.003740
1900,0.003736
1901,0.003731
1902,0.003727
1903,0.003723
1904,0.003718
1905,0.003714
1906,0.003710
1907,0.003705
1908,0.003701
1909,0.003697
1910,0.003692
1911,0.003688
1912,0.003684
1913,0.003680
1914,0.003675
1915,0.003671
1916,0.003667
1917,0.003663
1918,0.003659
1919,0.003655
1920,0.003650
1921,0.003646
1922,0.003642
1923,0.003638
1924,0.003634
1925,0.003629
1926,0.003625
1927,0.003621
1928,0.003617
1929,0.003613
1930,0.003609
1931,0.003605
1932,0.003601
1933,0.003597
1934,0.003592
1935,0.003589
1936,0.003585
1937,0.003580
1938,0.003576
1939,0.003572
1940,0.003568
1941,0.003564
1942,0.003560
1943,0.003556
1944,0.003552
1945,0.003548
1946,0.003544
1947,0.003540
1948,0.003536
1949,0.003532
1950,0.003528
1951,0.003524
1952,0.003520
1953,0.003517
1954,0.003513
1955,0.003509
1956,0.003505
1957,0.003501
1958,0.003497
1959,0.003493
1960,0.003489
1961,0.003485
1962,0.003482
1963,0.003478
1964,0.003474
1965,0.003470
1966,0.003466
1967,0.003462
1968,0.003459
1969,0.003455
1970,0.003451
1971,0.003447
1972,0.003443
1973,0.003440
1974,0.003436
1975,0.003432
1976,0.003428
1977,0.003425
1978,0.003421
1979,0.003417
1980,0.003413
1981,0.003410
1982,0.003406
1983,0.003402
1984,0.003398
1985,0.003395
1986,0.003391
1987,0.003388
1988,0.003384
1989,0.003380
1990,0.003377
1991,0.003373
1992,0.003369
1993,0.003366
1994,0.003362
1995,0.003358
1996,0.003355
1997,0.003351
1998,0.003347
1999,0.003344
2000,0.003340
